dialogue_set_key,encounter_key,state_key,speaker,text,next_state,width_check,status,notes
DIALOGUE_KANTO_BOSS_GYM_03,ENC_KANTO_BOSS_GYM_03,LOCKED,クチバ認定ジムリーダー,今はまだこの先の認定戦を受けられない\n。先に条件を整えよう。,END,PASS,READY_TO_SERIALIZE,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_BOSS_GYM_03,ENC_KANTO_BOSS_GYM_03,POST_BATTLE,クチバ認定ジムリーダー,カントーでは一本道ほど危ない。回復と\n帰路を先に確かめな。,END,PASS,READY_TO_SERIALIZE,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_BOSS_GYM_04,ENC_KANTO_BOSS_GYM_04,DEFEAT,タマムシ認定ジムリーダー,対応が速い。こちらの変化についてきた\nね。,END,PASS,READY_TO_SERIALIZE,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_BOSS_GYM_04,ENC_KANTO_BOSS_GYM_04,INTRO,タマムシ認定ジムリーダー,育て方の違いを、動きで見せてあげる。,BATTLE,PASS,READY_TO_SERIALIZE,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_BOSS_GYM_04,ENC_KANTO_BOSS_GYM_04,LOCKED,タマムシ認定ジムリーダー,今はまだこの先の認定戦を受けられない\n。先に条件を整えよう。,END,PASS,READY_TO_SERIALIZE,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_BOSS_GYM_04,ENC_KANTO_BOSS_GYM_04,POST_BATTLE,タマムシ認定ジムリーダー,カントーでは一本道ほど危ない。回復と\n帰路を先に確かめな。,END,PASS,READY_TO_SERIALIZE,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_BOSS_GYM_05,ENC_KANTO_BOSS_GYM_05,DEFEAT,セキチク認定ジムリーダー,最後まで迷わなかったね。強い意志だよ\n。,END,PASS,READY_TO_SERIALIZE,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_BOSS_GYM_05,ENC_KANTO_BOSS_GYM_05,INTRO,セキチク認定ジムリーダー,見えないものほど、戦いを長く支配する\nの。,BATTLE,PASS,READY_TO_SERIALIZE,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_BOSS_GYM_05,ENC_KANTO_BOSS_GYM_05,LOCKED,セキチク認定ジムリーダー,今はまだこの先の認定戦を受けられない\n。先に条件を整えよう。,END,PASS,READY_TO_SERIALIZE,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_BOSS_GYM_05,ENC_KANTO_BOSS_GYM_05,POST_BATTLE,セキチク認定ジムリーダー,カントーでは一本道ほど危ない。回復と\n帰路を先に確かめな。,END,PASS,READY_TO_SERIALIZE,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_BOSS_GYM_06,ENC_KANTO_BOSS_GYM_06,DEFEAT,ヤマブキ認定ジムリーダー,先を読んだ上で、さらに先を選んだのか\n。,END,PASS,READY_TO_SERIALIZE,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_BOSS_GYM_06,ENC_KANTO_BOSS_GYM_06,INTRO,ヤマブキ認定ジムリーダー,次の一手は読めても、受け切れるとは限\nらない。,BATTLE,PASS,READY_TO_SERIALIZE,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_BOSS_GYM_06,ENC_KANTO_BOSS_GYM_06,LOCKED,ヤマブキ認定ジムリーダー,今はまだこの先の認定戦を受けられない\n。先に条件を整えよう。,END,PASS,READY_TO_SERIALIZE,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_BOSS_GYM_06,ENC_KANTO_BOSS_GYM_06,POST_BATTLE,ヤマブキ認定ジムリーダー,カントーでは一本道ほど危ない。回復と\n帰路を先に確かめな。,END,PASS,READY_TO_SERIALIZE,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_BOSS_GYM_07,ENC_KANTO_BOSS_GYM_07,DEFEAT,グレン認定ジムリーダー,仮説より、君の対応が一枚上だった。,END,PASS,READY_TO_SERIALIZE,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_BOSS_GYM_07,ENC_KANTO_BOSS_GYM_07,INTRO,グレン認定ジムリーダー,理論どおりに動くか、実戦で確かめよう\n。,BATTLE,PASS,READY_TO_SERIALIZE,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_BOSS_GYM_07,ENC_KANTO_BOSS_GYM_07,LOCKED,グレン認定ジムリーダー,今はまだこの先の認定戦を受けられない\n。先に条件を整えよう。,END,PASS,READY_TO_SERIALIZE,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_BOSS_GYM_07,ENC_KANTO_BOSS_GYM_07,POST_BATTLE,グレン認定ジムリーダー,カントーでは一本道ほど危ない。回復と\n帰路を先に確かめな。,END,PASS,READY_TO_SERIALIZE,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_BOSS_GYM_08,ENC_KANTO_BOSS_GYM_08,DEFEAT,トキワ認定ジムリーダー,役割を見抜いて、順に崩したんだね。,END,PASS,READY_TO_SERIALIZE,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_BOSS_GYM_08,ENC_KANTO_BOSS_GYM_08,INTRO,トキワ認定ジムリーダー,手持ちの役割は全部違う。崩せるかな？,BATTLE,PASS,READY_TO_SERIALIZE,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_BOSS_GYM_08,ENC_KANTO_BOSS_GYM_08,LOCKED,トキワ認定ジムリーダー,今はまだこの先の認定戦を受けられない\n。先に条件を整えよう。,END,PASS,READY_TO_SERIALIZE,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_BOSS_GYM_08,ENC_KANTO_BOSS_GYM_08,POST_BATTLE,トキワ認定ジムリーダー,カントーでは一本道ほど危ない。回復と\n帰路を先に確かめな。,END,PASS,READY_TO_SERIALIZE,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_BOSS_LEAGUE_01,ENC_KANTO_BOSS_LEAGUE_01,DEFEAT,カントー四天王・第一席,波を乗り継ぐ前に、止められちゃった。,END,PASS,READY_TO_SERIALIZE,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_BOSS_LEAGUE_01,ENC_KANTO_BOSS_LEAGUE_01,INTRO,カントー四天王・第一席,波を止めても、次の流れはすぐに来るよ\n。,BATTLE,PASS,READY_TO_SERIALIZE,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_BOSS_LEAGUE_01,ENC_KANTO_BOSS_LEAGUE_01,LOCKED,カントー四天王・第一席,今はまだこの先の認定戦を受けられない\n。先に条件を整えよう。,END,PASS,READY_TO_SERIALIZE,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_BOSS_LEAGUE_01,ENC_KANTO_BOSS_LEAGUE_01,POST_BATTLE,カントー四天王・第一席,カントーでは一本道ほど危ない。回復と\n帰路を先に確かめな。,END,PASS,READY_TO_SERIALIZE,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_BOSS_LEAGUE_02,ENC_KANTO_BOSS_LEAGUE_02,DEFEAT,カントー四天王・第二席,急所ではなく、組み立てで負けたか。,END,PASS,READY_TO_SERIALIZE,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_BOSS_LEAGUE_02,ENC_KANTO_BOSS_LEAGUE_02,INTRO,カントー四天王・第二席,一撃だけを狙わない。崩してから決める\n！,BATTLE,PASS,READY_TO_SERIALIZE,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_BOSS_LEAGUE_02,ENC_KANTO_BOSS_LEAGUE_02,LOCKED,カントー四天王・第二席,今はまだこの先の認定戦を受けられない\n。先に条件を整えよう。,END,PASS,READY_TO_SERIALIZE,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_BOSS_LEAGUE_02,ENC_KANTO_BOSS_LEAGUE_02,POST_BATTLE,カントー四天王・第二席,カントーでは一本道ほど危ない。回復と\n帰路を先に確かめな。,END,PASS,READY_TO_SERIALIZE,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_BOSS_LEAGUE_03,ENC_KANTO_BOSS_LEAGUE_03,DEFEAT,カントー四天王・第三席,最後まで迷わなかったね。強い意志だよ\n。,END,PASS,READY_TO_SERIALIZE,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_BOSS_LEAGUE_03,ENC_KANTO_BOSS_LEAGUE_03,INTRO,カントー四天王・第三席,見えないものほど、戦いを長く支配する\nの。,BATTLE,PASS,READY_TO_SERIALIZE,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_BOSS_LEAGUE_03,ENC_KANTO_BOSS_LEAGUE_03,LOCKED,カントー四天王・第三席,今はまだこの先の認定戦を受けられない\n。先に条件を整えよう。,END,PASS,READY_TO_SERIALIZE,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_BOSS_LEAGUE_03,ENC_KANTO_BOSS_LEAGUE_03,POST_BATTLE,カントー四天王・第三席,カントーでは一本道ほど危ない。回復と\n帰路を先に確かめな。,END,PASS,READY_TO_SERIALIZE,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_BOSS_LEAGUE_04,ENC_KANTO_BOSS_LEAGUE_04,DEFEAT,カントー四天王・第四席,竜の圧を受けても、隊列を崩さないとは\n。,END,PASS,READY_TO_SERIALIZE,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_BOSS_LEAGUE_04,ENC_KANTO_BOSS_LEAGUE_04,INTRO,カントー四天王・第四席,力だけでは竜を扱えない。順番が大事だ\n。,BATTLE,PASS,READY_TO_SERIALIZE,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_BOSS_LEAGUE_04,ENC_KANTO_BOSS_LEAGUE_04,LOCKED,カントー四天王・第四席,今はまだこの先の認定戦を受けられない\n。先に条件を整えよう。,END,PASS,READY_TO_SERIALIZE,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_BOSS_LEAGUE_04,ENC_KANTO_BOSS_LEAGUE_04,POST_BATTLE,カントー四天王・第四席,カントーでは一本道ほど危ない。回復と\n帰路を先に確かめな。,END,PASS,READY_TO_SERIALIZE,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_BOSS_LEAGUE_05,ENC_KANTO_BOSS_LEAGUE_05,DEFEAT,カントーチャンピオン,こちらの二つ目の勝ち筋まで消されたか\n。,END,PASS,READY_TO_SERIALIZE,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_BOSS_LEAGUE_05,ENC_KANTO_BOSS_LEAGUE_05,INTRO,カントーチャンピオン,勝ち筋は一つじゃない。全部ふさいでみ\nな。,BATTLE,PASS,READY_TO_SERIALIZE,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_BOSS_LEAGUE_05,ENC_KANTO_BOSS_LEAGUE_05,LOCKED,カントーチャンピオン,今はまだこの先の認定戦を受けられない\n。先に条件を整えよう。,END,PASS,READY_TO_SERIALIZE,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_BOSS_LEAGUE_05,ENC_KANTO_BOSS_LEAGUE_05,POST_BATTLE,カントーチャンピオン,カントーでは一本道ほど危ない。回復と\n帰路を先に確かめな。,END,PASS,READY_TO_SERIALIZE,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_001,ENC_KANTO_ROUTE_001,DEFEAT,LASS,対応が速い。こちらの変化についてきた\nね。,END,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_001,ENC_KANTO_ROUTE_001,INTRO,LASS,かわいいだけで選んでないよ。動きまで\n見てね。,BATTLE,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_001,ENC_KANTO_ROUTE_001,LOCKED,LASS,今はまだこの先の認定戦を受けられない\n。先に条件を整えよう。,END,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_001,ENC_KANTO_ROUTE_001,POST_BATTLE,LASS,カントーでは一本道ほど危ない。回復と\n帰路を先に確かめな。,END,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_002,ENC_KANTO_ROUTE_002,DEFEAT,SCIENTIST,仮説より、君の対応が一枚上だった。,END,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_002,ENC_KANTO_ROUTE_002,INTRO,SCIENTIST,理論どおりに動くか、実戦で確かめよう\n。,BATTLE,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_002,ENC_KANTO_ROUTE_002,LOCKED,SCIENTIST,今はまだこの先の認定戦を受けられない\n。先に条件を整えよう。,END,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_002,ENC_KANTO_ROUTE_002,POST_BATTLE,SCIENTIST,カントーでは一本道ほど危ない。回復と\n帰路を先に確かめな。,END,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_003,ENC_KANTO_ROUTE_003,DEFEAT,BUG,糸を張る前に、流れを切られたか……。,END,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_003,ENC_KANTO_ROUTE_003,INTRO,BUG,この辺の虫たちは、ただ素早いだけじゃ\nないよ。,BATTLE,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_003,ENC_KANTO_ROUTE_003,LOCKED,BUG,今はまだこの先の認定戦を受けられない\n。先に条件を整えよう。,END,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_003,ENC_KANTO_ROUTE_003,POST_BATTLE,BUG,カントーでは一本道ほど危ない。回復と\n帰路を先に確かめな。,END,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_004,ENC_KANTO_ROUTE_004,DEFEAT,HIKER,固めた守りを、丁寧に崩されたな。,END,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_004,ENC_KANTO_ROUTE_004,INTRO,HIKER,足場が悪くても、こちらの守りは崩れん\nぞ。,BATTLE,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_004,ENC_KANTO_ROUTE_004,LOCKED,HIKER,今はまだこの先の認定戦を受けられない\n。先に条件を整えよう。,END,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_004,ENC_KANTO_ROUTE_004,POST_BATTLE,HIKER,カントーでは一本道ほど危ない。回復と\n帰路を先に確かめな。,END,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_005,ENC_KANTO_ROUTE_005,DEFEAT,DH,数値外の判断……再計算が必要だ。,END,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_005,ENC_KANTO_ROUTE_005,INTRO,DH,計画の邪魔はさせない。実験部隊、戦闘\n開始！,BATTLE,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_005,ENC_KANTO_ROUTE_005,LOCKED,DH,今はまだこの先の認定戦を受けられない\n。先に条件を整えよう。,END,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_005,ENC_KANTO_ROUTE_005,POST_BATTLE,DH,カントーでは一本道ほど危ない。回復と\n帰路を先に確かめな。,END,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_006,ENC_KANTO_ROUTE_006,DEFEAT,DH,数値外の判断……再計算が必要だ。,END,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_006,ENC_KANTO_ROUTE_006,INTRO,DH,計画の邪魔はさせない。実験部隊、戦闘\n開始！,BATTLE,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_006,ENC_KANTO_ROUTE_006,LOCKED,DH,今はまだこの先の認定戦を受けられない\n。先に条件を整えよう。,END,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_006,ENC_KANTO_ROUTE_006,POST_BATTLE,DH,カントーでは一本道ほど危ない。回復と\n帰路を先に確かめな。,END,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_007,ENC_KANTO_ROUTE_007,DEFEAT,SCIENTIST,仮説より、君の対応が一枚上だった。,END,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_007,ENC_KANTO_ROUTE_007,INTRO,SCIENTIST,理論どおりに動くか、実戦で確かめよう\n。,BATTLE,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_007,ENC_KANTO_ROUTE_007,LOCKED,SCIENTIST,今はまだこの先の認定戦を受けられない\n。先に条件を整えよう。,END,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_007,ENC_KANTO_ROUTE_007,POST_BATTLE,SCIENTIST,カントーでは一本道ほど危ない。回復と\n帰路を先に確かめな。,END,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_008,ENC_KANTO_ROUTE_008,DEFEAT,YOUNGSTER,対応が速い。こちらの変化についてきた\nね。,END,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_008,ENC_KANTO_ROUTE_008,INTRO,YOUNGSTER,最初から全力だ！一手もむだにしないぞ\n！,BATTLE,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_008,ENC_KANTO_ROUTE_008,LOCKED,YOUNGSTER,今はまだこの先の認定戦を受けられない\n。先に条件を整えよう。,END,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_008,ENC_KANTO_ROUTE_008,POST_BATTLE,YOUNGSTER,カントーでは一本道ほど危ない。回復と\n帰路を先に確かめな。,END,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_009,ENC_KANTO_ROUTE_009,DEFEAT,BREEDER,対応が速い。こちらの変化についてきた\nね。,END,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_009,ENC_KANTO_ROUTE_009,INTRO,BREEDER,育て方の違いを、動きで見せてあげる。,BATTLE,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_009,ENC_KANTO_ROUTE_009,LOCKED,BREEDER,今はまだこの先の認定戦を受けられない\n。先に条件を整えよう。,END,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_009,ENC_KANTO_ROUTE_009,POST_BATTLE,BREEDER,カントーでは一本道ほど危ない。回復と\n帰路を先に確かめな。,END,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_010,ENC_KANTO_ROUTE_010,DEFEAT,BREEDER,対応が速い。こちらの変化についてきた\nね。,END,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_010,ENC_KANTO_ROUTE_010,INTRO,BREEDER,育て方の違いを、動きで見せてあげる。,BATTLE,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_010,ENC_KANTO_ROUTE_010,LOCKED,BREEDER,今はまだこの先の認定戦を受けられない\n。先に条件を整えよう。,END,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_010,ENC_KANTO_ROUTE_010,POST_BATTLE,BREEDER,カントーでは一本道ほど危ない。回復と\n帰路を先に確かめな。,END,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_011,ENC_KANTO_ROUTE_011,DEFEAT,SCIENTIST,仮説より、君の対応が一枚上だった。,END,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_011,ENC_KANTO_ROUTE_011,INTRO,SCIENTIST,理論どおりに動くか、実戦で確かめよう\n。,BATTLE,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_011,ENC_KANTO_ROUTE_011,LOCKED,SCIENTIST,今はまだこの先の認定戦を受けられない\n。先に条件を整えよう。,END,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_011,ENC_KANTO_ROUTE_011,POST_BATTLE,SCIENTIST,カントーでは一本道ほど危ない。回復と\n帰路を先に確かめな。,END,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_012,ENC_KANTO_ROUTE_012,DEFEAT,BREEDER,対応が速い。こちらの変化についてきた\nね。,END,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_012,ENC_KANTO_ROUTE_012,INTRO,BREEDER,育て方の違いを、動きで見せてあげる。,BATTLE,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_012,ENC_KANTO_ROUTE_012,LOCKED,BREEDER,今はまだこの先の認定戦を受けられない\n。先に条件を整えよう。,END,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_012,ENC_KANTO_ROUTE_012,POST_BATTLE,BREEDER,カントーでは一本道ほど危ない。回復と\n帰路を先に確かめな。,END,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_013,ENC_KANTO_ROUTE_013,DEFEAT,SCIENTIST,仮説より、君の対応が一枚上だった。,END,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_013,ENC_KANTO_ROUTE_013,INTRO,SCIENTIST,理論どおりに動くか、実戦で確かめよう\n。,BATTLE,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
DIALOGUE_KANTO_ROUTE_013,ENC_KANTO_ROUTE_013,LOCKED,SCIENTIST,今はまだこの先の認定戦を受けられない\n。先に条件を整えよう。,END,PASS,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,UTF-8 source; repository text encoder integration required
