party_key,slot,species_key,form_key,level,held_item_key,move1_key,move2_key,move3_key,move4_key,iv_floor,ability_key,nature_key,hp_ev,atk_ev,def_ev,spa_ev,spd_ev,spe_ev,tactical_role,lead_or_ace,field_runtime_status,legality_evidence,phase_fairness_evidence,notes
PARTY_KANTO_BOSS_GYM_02,5,SPECIES_KEY_MILOTIC,NONE,82,ITEM_KEY_FLAME_ORB,MOVE_KEY_SCALD,MOVE_KEY_RECOVER,MOVE_KEY_ICEBEAM,MOVE_KEY_HAZE,31,ABILITY_KEY_MARVELSCALE,NATURE_MODEST,252,0,0,252,4,0,耐久,CORE,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,supplied manifest TRAINER_KEY_KANTO_GYM_02:5; TASK06 registry check; IV=31; EV profile=BULKY_SPECIAL; total=508<=510; nature=NATURE_MODEST,Kanto fixed high-difficulty optional progression; level 78-100 cap; regional fixed level 81-83; global level_policy=FIXED_KANTO_CERT_HIGH_BAND KANTO_NORTH_WEST_CERT_1_3 / L81-83; coreは上限-2以上、aceはL83、certificate/map population固定、Tohoku帯流用・player-level scaling禁止、hard cap=100。; no player scaling,ability/nature/EV_SPREAD_ROLE_510 are catalog-only; mechanic=NONE; TASK06 functional tags=TEMPO_CONTROL+SPECIAL_BREAKER+BULKY_PIVOT; ability/nature/EV remain CATALOG_ONLY until final consumer integration
PARTY_KANTO_BOSS_GYM_02,6,SPECIES_KEY_SLOWBRO,NONE,83,ITEM_KEY_EXPERT_BELT,MOVE_KEY_SCALD,MOVE_KEY_PSYCHIC,MOVE_KEY_CALMMIND,MOVE_KEY_SLACKOFF,31,ABILITY_KEY_SHELLARMOR,NATURE_MODEST,252,0,0,252,4,0,切り札,ACE,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,supplied manifest TRAINER_KEY_KANTO_GYM_02:6; TASK06 registry check; IV=31; EV profile=BULKY_SPECIAL; total=508<=510; nature=NATURE_MODEST,Kanto fixed high-difficulty optional progression; level 78-100 cap; regional fixed level 81-83; global level_policy=FIXED_KANTO_CERT_HIGH_BAND KANTO_NORTH_WEST_CERT_1_3 / L81-83; coreは上限-2以上、aceはL83、certificate/map population固定、Tohoku帯流用・player-level scaling禁止、hard cap=100。; no player scaling,ability/nature/EV_SPREAD_ROLE_510 are catalog-only; mechanic=MEGA; TASK06 item decision: ITEM_KEY_SLOWBRONITE->ITEM_KEY_EXPERT_BELT for primary_gimmick=NONE; TASK06 functional tags=SPECIAL_BREAKER+BULKY_PIVOT+CLEANER_ACE; ability/nature/EV remain CATALOG_ONLY until final consumer integration
PARTY_KANTO_BOSS_GYM_03,1,SPECIES_KEY_PAWMOT,NONE,84,ITEM_KEY_FOCUS_SASH,MOVE_KEY_DOUBLESHOCK,MOVE_KEY_CLOSECOMBAT,MOVE_KEY_MACHPUNCH,MOVE_KEY_NUZZLE,31,ABILITY_KEY_IRONFIST,NATURE_JOLLY,4,252,0,0,0,252,先発・麻痺,LEAD,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,supplied manifest TRAINER_KEY_KANTO_GYM_03:1; TASK06 registry check; IV=31; EV profile=FAST_PHYSICAL; total=508<=510; nature=NATURE_JOLLY,Kanto fixed high-difficulty optional progression; level 78-100 cap; regional fixed level 84-86; global level_policy=FIXED_KANTO_CERT_HIGH_BAND KANTO_CENTRAL_CERT_3_5 / L84-86; coreは上限-2以上、aceはL86、certificate/map population固定、Tohoku帯流用・player-level scaling禁止、hard cap=100。; no player scaling,ability/nature/EV_SPREAD_ROLE_510 are catalog-only; mechanic=NONE; TASK06 functional tags=TEMPO_CONTROL+PHYSICAL_BREAKER+SPEED_CONTROL_PRIORITY; ability/nature/EV remain CATALOG_ONLY until final consumer integration
PARTY_KANTO_BOSS_GYM_03,2,SPECIES_KEY_TOXTRICITY,NONE,84,ITEM_KEY_THROAT_SPRAY,MOVE_KEY_OVERDRIVE,MOVE_KEY_BOOMBURST,MOVE_KEY_SLUDGEBOMB,MOVE_KEY_SHIFTGEAR,31,ABILITY_KEY_PUNKROCK,NATURE_MODEST,4,0,0,252,0,252,特殊積み,CORE,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,supplied manifest TRAINER_KEY_KANTO_GYM_03:2; TASK06 registry check; IV=31; EV profile=FAST_SPECIAL; total=508<=510; nature=NATURE_MODEST,Kanto fixed high-difficulty optional progression; level 78-100 cap; regional fixed level 84-86; global level_policy=FIXED_KANTO_CERT_HIGH_BAND KANTO_CENTRAL_CERT_3_5 / L84-86; coreは上限-2以上、aceはL86、certificate/map population固定、Tohoku帯流用・player-level scaling禁止、hard cap=100。; no player scaling,ability/nature/EV_SPREAD_ROLE_510 are catalog-only; mechanic=NONE; TASK06 functional tags=SPECIAL_BREAKER+CLEANER_ACE; ability/nature/EV remain CATALOG_ONLY until final consumer integration
PARTY_KANTO_BOSS_GYM_03,3,SPECIES_KEY_MAGNEZONE,NONE,85,ITEM_KEY_AIR_BALLOON,MOVE_KEY_THUNDERBOLT,MOVE_KEY_FLASHCANNON,MOVE_KEY_VOLTSWITCH,MOVE_KEY_BODYPRESS,31,ABILITY_KEY_STURDY,NATURE_MODEST,252,0,0,252,4,0,受け崩し,CORE,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,supplied manifest TRAINER_KEY_KANTO_GYM_03:3; TASK06 registry check; IV=31; EV profile=BULKY_SPECIAL; total=508<=510; nature=NATURE_MODEST,Kanto fixed high-difficulty optional progression; level 78-100 cap; regional fixed level 84-86; global level_policy=FIXED_KANTO_CERT_HIGH_BAND KANTO_CENTRAL_CERT_3_5 / L84-86; coreは上限-2以上、aceはL86、certificate/map population固定、Tohoku帯流用・player-level scaling禁止、hard cap=100。; no player scaling,ability/nature/EV_SPREAD_ROLE_510 are catalog-only; mechanic=NONE; TASK06 functional tags=TEMPO_CONTROL+SPECIAL_BREAKER+BULKY_PIVOT; ability/nature/EV remain CATALOG_ONLY until final consumer integration
PARTY_KANTO_BOSS_GYM_03,4,SPECIES_KEY_KILOWATTREL,NONE,85,ITEM_KEY_CHOICE_SPECS,MOVE_KEY_THUNDER,MOVE_KEY_HURRICANE,MOVE_KEY_VOLTSWITCH,MOVE_KEY_WEATHERBALL,31,ABILITY_KEY_COMPETITIVE,NATURE_TIMID,4,0,0,252,0,252,雨対応高速,CORE,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,supplied manifest TRAINER_KEY_KANTO_GYM_03:4; TASK06 registry check; IV=31; EV profile=FAST_SPECIAL; total=508<=510; nature=NATURE_TIMID,Kanto fixed high-difficulty optional progression; level 78-100 cap; regional fixed level 84-86; global level_policy=FIXED_KANTO_CERT_HIGH_BAND KANTO_CENTRAL_CERT_3_5 / L84-86; coreは上限-2以上、aceはL86、certificate/map population固定、Tohoku帯流用・player-level scaling禁止、hard cap=100。; no player scaling,ability/nature/EV_SPREAD_ROLE_510 are catalog-only; mechanic=NONE; TASK06 functional tags=TEMPO_CONTROL+SPECIAL_BREAKER+BULKY_PIVOT+SPEED_CONTROL_PRIORITY; ability/nature/EV remain CATALOG_ONLY until final consumer integration
PARTY_KANTO_BOSS_GYM_03,5,SPECIES_KEY_ROTOM,NONE,85,ITEM_KEY_VEGA_142,MOVE_KEY_OVERHEAT,MOVE_KEY_VOLTSWITCH,MOVE_KEY_WILLOWISP,MOVE_KEY_THUNDERWAVE,31,ABILITY_KEY_LEVITATE,NATURE_MODEST,252,0,0,252,4,0,対面操作,CORE,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,supplied manifest TRAINER_KEY_KANTO_GYM_03:5; TASK06 registry check; IV=31; EV profile=BULKY_SPECIAL; total=508<=510; nature=NATURE_MODEST,Kanto fixed high-difficulty optional progression; level 78-100 cap; regional fixed level 84-86; global level_policy=FIXED_KANTO_CERT_HIGH_BAND KANTO_CENTRAL_CERT_3_5 / L84-86; coreは上限-2以上、aceはL86、certificate/map population固定、Tohoku帯流用・player-level scaling禁止、hard cap=100。; no player scaling,ability/nature/EV_SPREAD_ROLE_510 are catalog-only; mechanic=NONE; TASK06 functional tags=TEMPO_CONTROL+SPECIAL_BREAKER+BULKY_PIVOT+SPEED_CONTROL_PRIORITY; ability/nature/EV remain CATALOG_ONLY until final consumer integration
PARTY_KANTO_BOSS_GYM_03,6,SPECIES_KEY_MANECTRIC,NONE,86,ITEM_KEY_VEGA_142,MOVE_KEY_THUNDERBOLT,MOVE_KEY_FLAMETHROWER,MOVE_KEY_VOLTSWITCH,MOVE_KEY_SNARL,31,ABILITY_KEY_INTIMIDATE,NATURE_MODEST,4,0,0,252,0,252,切り札,ACE,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,supplied manifest TRAINER_KEY_KANTO_GYM_03:6; TASK06 registry check; IV=31; EV profile=FAST_SPECIAL; total=508<=510; nature=NATURE_MODEST,Kanto fixed high-difficulty optional progression; level 78-100 cap; regional fixed level 84-86; global level_policy=FIXED_KANTO_CERT_HIGH_BAND KANTO_CENTRAL_CERT_3_5 / L84-86; coreは上限-2以上、aceはL86、certificate/map population固定、Tohoku帯流用・player-level scaling禁止、hard cap=100。; no player scaling,ability/nature/EV_SPREAD_ROLE_510 are catalog-only; mechanic=MEGA; TASK06 item decision: ITEM_KEY_MANECTITE->ITEM_KEY_VEGA_142 for primary_gimmick=NONE; TASK06 functional tags=TEMPO_CONTROL+SPECIAL_BREAKER+BULKY_PIVOT+CLEANER_ACE; ability/nature/EV remain CATALOG_ONLY until final consumer integration
PARTY_KANTO_BOSS_GYM_04,1,SPECIES_KEY_MEOWSCARADA,NONE,87,ITEM_KEY_CHOICE_BAND,MOVE_KEY_FLOWERTRICK,MOVE_KEY_KNOCKOFF,MOVE_KEY_UTURN,MOVE_KEY_PLAYROUGH,31,ABILITY_KEY_PROTEAN,NATURE_JOLLY,4,252,0,0,0,252,高速先発,LEAD,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,supplied manifest TRAINER_KEY_KANTO_GYM_04:1; TASK06 registry check; IV=31; EV profile=FAST_PHYSICAL; total=508<=510; nature=NATURE_JOLLY,Kanto fixed high-difficulty optional progression; level 78-100 cap; regional fixed level 87-89; global level_policy=FIXED_KANTO_CERT_HIGH_BAND KANTO_CENTRAL_CERT_3_5 / L87-89; coreは上限-2以上、aceはL89、certificate/map population固定、Tohoku帯流用・player-level scaling禁止、hard cap=100。; no player scaling,ability/nature/EV_SPREAD_ROLE_510 are catalog-only; mechanic=NONE; TASK06 functional tags=TEMPO_CONTROL+PHYSICAL_BREAKER+BULKY_PIVOT+SPEED_CONTROL_PRIORITY; ability/nature/EV remain CATALOG_ONLY until final consumer integration
PARTY_KANTO_BOSS_GYM_04,2,SPECIES_KEY_ARBOLIVA,NONE,87,ITEM_KEY_TERRAIN_EXTENDER,MOVE_KEY_GIGADRAIN,MOVE_KEY_EARTHPOWER,MOVE_KEY_DAZZLINGGLEAM,MOVE_KEY_STRENGTHSAP,31,ABILITY_KEY_SEEDSOWER,NATURE_MODEST,252,0,0,252,4,0,フィールド展開,CORE,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,supplied manifest TRAINER_KEY_KANTO_GYM_04:2; TASK06 registry check; IV=31; EV profile=BULKY_SPECIAL; total=508<=510; nature=NATURE_MODEST,Kanto fixed high-difficulty optional progression; level 78-100 cap; regional fixed level 87-89; global level_policy=FIXED_KANTO_CERT_HIGH_BAND KANTO_CENTRAL_CERT_3_5 / L87-89; coreは上限-2以上、aceはL89、certificate/map population固定、Tohoku帯流用・player-level scaling禁止、hard cap=100。; no player scaling,ability/nature/EV_SPREAD_ROLE_510 are catalog-only; mechanic=NONE; TASK06 functional tags=TEMPO_CONTROL+SPECIAL_BREAKER+BULKY_PIVOT; ability/nature/EV remain CATALOG_ONLY until final consumer integration
PARTY_KANTO_BOSS_GYM_04,3,SPECIES_KEY_LILLIGANT,NONE,88,ITEM_KEY_WIDE_LENS,MOVE_KEY_VICTORYDANCE,MOVE_KEY_LEAFBLADE,MOVE_KEY_CLOSECOMBAT,MOVE_KEY_SLEEPPOWDER,31,ABILITY_KEY_HUSTLE,NATURE_ADAMANT,4,252,0,0,0,252,物理積み,CORE,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,supplied manifest TRAINER_KEY_KANTO_GYM_04:3; TASK06 registry check; IV=31; EV profile=FAST_PHYSICAL; total=508<=510; nature=NATURE_ADAMANT,Kanto fixed high-difficulty optional progression; level 78-100 cap; regional fixed level 87-89; global level_policy=FIXED_KANTO_CERT_HIGH_BAND KANTO_CENTRAL_CERT_3_5 / L87-89; coreは上限-2以上、aceはL89、certificate/map population固定、Tohoku帯流用・player-level scaling禁止、hard cap=100。; no player scaling,ability/nature/EV_SPREAD_ROLE_510 are catalog-only; mechanic=NONE; TASK06 functional tags=TEMPO_CONTROL+PHYSICAL_BREAKER+CLEANER_ACE; ability/nature/EV remain CATALOG_ONLY until final consumer integration
PARTY_KANTO_BOSS_GYM_04,4,SPECIES_KEY_HYDRAPPLE,NONE,88,ITEM_KEY_ASSAULT_VEST,MOVE_KEY_FICKLEBEAM,MOVE_KEY_GIGADRAIN,MOVE_KEY_EARTHPOWER,MOVE_KEY_HYDROPUMP,31,ABILITY_KEY_REGENERATOR,NATURE_CALM,252,0,4,0,252,0,特殊受け,CORE,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,supplied manifest TRAINER_KEY_KANTO_GYM_04:4; TASK06 registry check; IV=31; EV profile=SPECIAL_WALL; total=508<=510; nature=NATURE_CALM,Kanto fixed high-difficulty optional progression; level 78-100 cap; regional fixed level 87-89; global level_policy=FIXED_KANTO_CERT_HIGH_BAND KANTO_CENTRAL_CERT_3_5 / L87-89; coreは上限-2以上、aceはL89、certificate/map population固定、Tohoku帯流用・player-level scaling禁止、hard cap=100。; no player scaling,ability/nature/EV_SPREAD_ROLE_510 are catalog-only; mechanic=NONE; TASK06 functional tags=SPECIAL_BREAKER+BULKY_PIVOT; ability/nature/EV remain CATALOG_ONLY until final consumer integration
