encounter_key,trainer_key,trainer_id,map_event_owner,object_or_script_address,record_address,party_pointer,party_record_kind,party_stride,defeat_flag_key,rematch_state_key,serializer_owner,status,evidence,original_trainer_id,runtime_trainer_id,trainer_id_allocation_reason
ENC_KANTO_ROUTE_002,TRAINER_KEY_KANTO_ROUTE_002,4097,KANTO_DUNGEON_MT_MOON_1_F,"source_object=2@(30,35,3)",ALLOCATOR::TRAINER_RECORD::TRAINER_KEY_KANTO_ROUTE_002,ALLOCATOR::PARTY::PARTY_KANTO_ROUTE_002,ITEM_CUSTOM_MOVES,16,FLAG_KANTO_ROUTE_002_DEFEATED,NONE,src/serialize_kanto_population.py,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,candidate coordinates from imported FireRed map object catalog; story IDs/flags intentionally not imported,4097,4097,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_003,TRAINER_KEY_KANTO_ROUTE_003,4098,KANTO_DUNGEON_MT_MOON_1_F,"source_object=4@(7,26,3)",ALLOCATOR::TRAINER_RECORD::TRAINER_KEY_KANTO_ROUTE_003,ALLOCATOR::PARTY::PARTY_KANTO_ROUTE_003,ITEM_CUSTOM_MOVES,16,FLAG_KANTO_ROUTE_003_DEFEATED,NONE,src/serialize_kanto_population.py,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,candidate coordinates from imported FireRed map object catalog; story IDs/flags intentionally not imported,4098,4098,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_004,TRAINER_KEY_KANTO_ROUTE_004,4099,KANTO_DUNGEON_MT_MOON_1_F,"source_object=6@(7,10,3)",ALLOCATOR::TRAINER_RECORD::TRAINER_KEY_KANTO_ROUTE_004,ALLOCATOR::PARTY::PARTY_KANTO_ROUTE_004,ITEM_CUSTOM_MOVES,16,FLAG_KANTO_ROUTE_004_DEFEATED,NONE,src/serialize_kanto_population.py,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,candidate coordinates from imported FireRed map object catalog; story IDs/flags intentionally not imported,4099,4099,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_005,TRAINER_KEY_KANTO_ROUTE_005,4100,KANTO_DUNGEON_MT_MOON_B2_F,"source_object=5@(35,12,3)",ALLOCATOR::TRAINER_RECORD::TRAINER_KEY_KANTO_ROUTE_005,ALLOCATOR::PARTY::PARTY_KANTO_ROUTE_005,ITEM_CUSTOM_MOVES,16,FLAG_KANTO_ROUTE_005_DEFEATED,NONE,src/serialize_kanto_population.py,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,candidate coordinates from imported FireRed map object catalog; story IDs/flags intentionally not imported,4100,4100,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_006,TRAINER_KEY_KANTO_ROUTE_006,4101,KANTO_DUNGEON_MT_MOON_B2_F,"source_object=6@(18,27,3)",ALLOCATOR::TRAINER_RECORD::TRAINER_KEY_KANTO_ROUTE_006,ALLOCATOR::PARTY::PARTY_KANTO_ROUTE_006,ITEM_CUSTOM_MOVES,16,FLAG_KANTO_ROUTE_006_DEFEATED,NONE,src/serialize_kanto_population.py,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,candidate coordinates from imported FireRed map object catalog; story IDs/flags intentionally not imported,4101,4101,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_007,TRAINER_KEY_KANTO_ROUTE_007,4102,KANTO_DUNGEON_POKEMON_MANSION_1_F,"source_object=0@(22,24,3)",ALLOCATOR::TRAINER_RECORD::TRAINER_KEY_KANTO_ROUTE_007,ALLOCATOR::PARTY::PARTY_KANTO_ROUTE_007,ITEM_CUSTOM_MOVES,16,FLAG_KANTO_ROUTE_007_DEFEATED,NONE,src/serialize_kanto_population.py,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,candidate coordinates from imported FireRed map object catalog; story IDs/flags intentionally not imported,4102,4102,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_008,TRAINER_KEY_KANTO_ROUTE_008,4103,KANTO_DUNGEON_POKEMON_MANSION_1_F,"source_object=4@(8,8,3)",ALLOCATOR::TRAINER_RECORD::TRAINER_KEY_KANTO_ROUTE_008,ALLOCATOR::PARTY::PARTY_KANTO_ROUTE_008,ITEM_CUSTOM_MOVES,16,FLAG_KANTO_ROUTE_008_DEFEATED,NONE,src/serialize_kanto_population.py,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,candidate coordinates from imported FireRed map object catalog; story IDs/flags intentionally not imported,4103,4103,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_009,TRAINER_KEY_KANTO_ROUTE_009,4104,KANTO_DUNGEON_POKEMON_MANSION_2_F,"source_object=0@(5,23,3)",ALLOCATOR::TRAINER_RECORD::TRAINER_KEY_KANTO_ROUTE_009,ALLOCATOR::PARTY::PARTY_KANTO_ROUTE_009,ITEM_CUSTOM_MOVES,16,FLAG_KANTO_ROUTE_009_DEFEATED,NONE,src/serialize_kanto_population.py,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,candidate coordinates from imported FireRed map object catalog; story IDs/flags intentionally not imported,4104,4104,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_010,TRAINER_KEY_KANTO_ROUTE_010,4105,KANTO_DUNGEON_POKEMON_MANSION_3_F,"source_object=0@(7,13,3)",ALLOCATOR::TRAINER_RECORD::TRAINER_KEY_KANTO_ROUTE_010,ALLOCATOR::PARTY::PARTY_KANTO_ROUTE_010,ITEM_CUSTOM_MOVES,16,FLAG_KANTO_ROUTE_010_DEFEATED,NONE,src/serialize_kanto_population.py,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,candidate coordinates from imported FireRed map object catalog; story IDs/flags intentionally not imported,4105,4105,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_011,TRAINER_KEY_KANTO_ROUTE_011,4106,KANTO_DUNGEON_POKEMON_MANSION_3_F,"source_object=1@(22,13,3)",ALLOCATOR::TRAINER_RECORD::TRAINER_KEY_KANTO_ROUTE_011,ALLOCATOR::PARTY::PARTY_KANTO_ROUTE_011,ITEM_CUSTOM_MOVES,16,FLAG_KANTO_ROUTE_011_DEFEATED,NONE,src/serialize_kanto_population.py,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,candidate coordinates from imported FireRed map object catalog; story IDs/flags intentionally not imported,4106,4106,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_012,TRAINER_KEY_KANTO_ROUTE_012,4107,KANTO_DUNGEON_POKEMON_MANSION_B1_F,"source_object=1@(20,25,3)",ALLOCATOR::TRAINER_RECORD::TRAINER_KEY_KANTO_ROUTE_012,ALLOCATOR::PARTY::PARTY_KANTO_ROUTE_012,ITEM_CUSTOM_MOVES,16,FLAG_KANTO_ROUTE_012_DEFEATED,NONE,src/serialize_kanto_population.py,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,candidate coordinates from imported FireRed map object catalog; story IDs/flags intentionally not imported,4107,4107,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_013,TRAINER_KEY_KANTO_ROUTE_013,4108,KANTO_DUNGEON_POKEMON_MANSION_B1_F,"source_object=2@(34,13,3)",ALLOCATOR::TRAINER_RECORD::TRAINER_KEY_KANTO_ROUTE_013,ALLOCATOR::PARTY::PARTY_KANTO_ROUTE_013,ITEM_CUSTOM_MOVES,16,FLAG_KANTO_ROUTE_013_DEFEATED,NONE,src/serialize_kanto_population.py,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,candidate coordinates from imported FireRed map object catalog; story IDs/flags intentionally not imported,4108,4108,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_014,TRAINER_KEY_KANTO_ROUTE_014,4109,KANTO_DUNGEON_POKEMON_TOWER_3_F,"source_object=0@(10,14,3)",ALLOCATOR::TRAINER_RECORD::TRAINER_KEY_KANTO_ROUTE_014,ALLOCATOR::PARTY::PARTY_KANTO_ROUTE_014,ITEM_CUSTOM_MOVES,16,FLAG_KANTO_ROUTE_014_DEFEATED,NONE,src/serialize_kanto_population.py,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,candidate coordinates from imported FireRed map object catalog; story IDs/flags intentionally not imported,4109,4109,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_015,TRAINER_KEY_KANTO_ROUTE_015,4110,KANTO_DUNGEON_POKEMON_TOWER_3_F,"source_object=1@(9,9,3)",ALLOCATOR::TRAINER_RECORD::TRAINER_KEY_KANTO_ROUTE_015,ALLOCATOR::PARTY::PARTY_KANTO_ROUTE_015,ITEM_CUSTOM_MOVES,16,FLAG_KANTO_ROUTE_015_DEFEATED,NONE,src/serialize_kanto_population.py,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,candidate coordinates from imported FireRed map object catalog; story IDs/flags intentionally not imported,4110,4110,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_016,TRAINER_KEY_KANTO_ROUTE_016,4111,KANTO_DUNGEON_POKEMON_TOWER_4_F,"source_object=0@(17,7,3)",ALLOCATOR::TRAINER_RECORD::TRAINER_KEY_KANTO_ROUTE_016,ALLOCATOR::PARTY::PARTY_KANTO_ROUTE_016,ITEM_CUSTOM_MOVES,16,FLAG_KANTO_ROUTE_016_DEFEATED,NONE,src/serialize_kanto_population.py,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,candidate coordinates from imported FireRed map object catalog; story IDs/flags intentionally not imported,4111,4111,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_017,TRAINER_KEY_KANTO_ROUTE_017,4112,KANTO_DUNGEON_POKEMON_TOWER_4_F,"source_object=1@(15,13,3)",ALLOCATOR::TRAINER_RECORD::TRAINER_KEY_KANTO_ROUTE_017,ALLOCATOR::PARTY::PARTY_KANTO_ROUTE_017,ITEM_CUSTOM_MOVES,16,FLAG_KANTO_ROUTE_017_DEFEATED,NONE,src/serialize_kanto_population.py,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,candidate coordinates from imported FireRed map object catalog; story IDs/flags intentionally not imported,4112,4112,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_018,TRAINER_KEY_KANTO_ROUTE_018,4113,KANTO_DUNGEON_POKEMON_TOWER_5_F,"source_object=0@(11,4,3)",ALLOCATOR::TRAINER_RECORD::TRAINER_KEY_KANTO_ROUTE_018,ALLOCATOR::PARTY::PARTY_KANTO_ROUTE_018,ITEM_CUSTOM_MOVES,16,FLAG_KANTO_ROUTE_018_DEFEATED,NONE,src/serialize_kanto_population.py,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,candidate coordinates from imported FireRed map object catalog; story IDs/flags intentionally not imported,4113,4113,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_019,TRAINER_KEY_KANTO_ROUTE_019,4114,KANTO_DUNGEON_POKEMON_TOWER_5_F,"source_object=1@(19,7,3)",ALLOCATOR::TRAINER_RECORD::TRAINER_KEY_KANTO_ROUTE_019,ALLOCATOR::PARTY::PARTY_KANTO_ROUTE_019,ITEM_CUSTOM_MOVES,16,FLAG_KANTO_ROUTE_019_DEFEATED,NONE,src/serialize_kanto_population.py,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,candidate coordinates from imported FireRed map object catalog; story IDs/flags intentionally not imported,4114,4114,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_020,TRAINER_KEY_KANTO_ROUTE_020,4115,KANTO_DUNGEON_POKEMON_TOWER_6_F,"source_object=0@(13,10,3)",ALLOCATOR::TRAINER_RECORD::TRAINER_KEY_KANTO_ROUTE_020,ALLOCATOR::PARTY::PARTY_KANTO_ROUTE_020,ITEM_CUSTOM_MOVES,16,FLAG_KANTO_ROUTE_020_DEFEATED,NONE,src/serialize_kanto_population.py,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,candidate coordinates from imported FireRed map object catalog; story IDs/flags intentionally not imported,4115,4115,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_021,TRAINER_KEY_KANTO_ROUTE_021,4116,KANTO_DUNGEON_POKEMON_TOWER_6_F,"source_object=1@(18,6,3)",ALLOCATOR::TRAINER_RECORD::TRAINER_KEY_KANTO_ROUTE_021,ALLOCATOR::PARTY::PARTY_KANTO_ROUTE_021,ITEM_CUSTOM_MOVES,16,FLAG_KANTO_ROUTE_021_DEFEATED,NONE,src/serialize_kanto_population.py,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,candidate coordinates from imported FireRed map object catalog; story IDs/flags intentionally not imported,4116,4116,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_022,TRAINER_KEY_KANTO_ROUTE_022,4117,KANTO_DUNGEON_POKEMON_TOWER_7_F,"source_object=2@(13,8,3)",ALLOCATOR::TRAINER_RECORD::TRAINER_KEY_KANTO_ROUTE_022,ALLOCATOR::PARTY::PARTY_KANTO_ROUTE_022,ITEM_CUSTOM_MOVES,16,FLAG_KANTO_ROUTE_022_DEFEATED,NONE,src/serialize_kanto_population.py,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,candidate coordinates from imported FireRed map object catalog; story IDs/flags intentionally not imported,4117,4117,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_023,TRAINER_KEY_KANTO_ROUTE_023,4118,KANTO_DUNGEON_POKEMON_TOWER_7_F,"source_object=3@(9,6,3)",ALLOCATOR::TRAINER_RECORD::TRAINER_KEY_KANTO_ROUTE_023,ALLOCATOR::PARTY::PARTY_KANTO_ROUTE_023,ITEM_CUSTOM_MOVES,16,FLAG_KANTO_ROUTE_023_DEFEATED,NONE,src/serialize_kanto_population.py,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,candidate coordinates from imported FireRed map object catalog; story IDs/flags intentionally not imported,4118,4118,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_024,TRAINER_KEY_KANTO_ROUTE_024,4119,KANTO_DUNGEON_ROCKET_HIDEOUT_B1_F,"source_object=0@(4,9,3)",ALLOCATOR::TRAINER_RECORD::TRAINER_KEY_KANTO_ROUTE_024,ALLOCATOR::PARTY::PARTY_KANTO_ROUTE_024,ITEM_CUSTOM_MOVES,16,FLAG_KANTO_ROUTE_024_DEFEATED,NONE,src/serialize_kanto_population.py,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,candidate coordinates from imported FireRed map object catalog; story IDs/flags intentionally not imported,4119,4119,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_025,TRAINER_KEY_KANTO_ROUTE_025,4120,KANTO_DUNGEON_ROCKET_HIDEOUT_B1_F,"source_object=2@(6,32,3)",ALLOCATOR::TRAINER_RECORD::TRAINER_KEY_KANTO_ROUTE_025,ALLOCATOR::PARTY::PARTY_KANTO_ROUTE_025,ITEM_CUSTOM_MOVES,16,FLAG_KANTO_ROUTE_025_DEFEATED,NONE,src/serialize_kanto_population.py,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,candidate coordinates from imported FireRed map object catalog; story IDs/flags intentionally not imported,4120,4120,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_026,TRAINER_KEY_KANTO_ROUTE_026,4121,KANTO_DUNGEON_ROCKET_HIDEOUT_B1_F,"source_object=3@(10,22,3)",ALLOCATOR::TRAINER_RECORD::TRAINER_KEY_KANTO_ROUTE_026,ALLOCATOR::PARTY::PARTY_KANTO_ROUTE_026,ITEM_CUSTOM_MOVES,16,FLAG_KANTO_ROUTE_026_DEFEATED,NONE,src/serialize_kanto_population.py,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,candidate coordinates from imported FireRed map object catalog; story IDs/flags intentionally not imported,4121,4121,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_027,TRAINER_KEY_KANTO_ROUTE_027,4122,KANTO_DUNGEON_ROCKET_HIDEOUT_B2_F,"source_object=0@(20,6,3)",ALLOCATOR::TRAINER_RECORD::TRAINER_KEY_KANTO_ROUTE_027,ALLOCATOR::PARTY::PARTY_KANTO_ROUTE_027,ITEM_CUSTOM_MOVES,16,FLAG_KANTO_ROUTE_027_DEFEATED,NONE,src/serialize_kanto_population.py,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,candidate coordinates from imported FireRed map object catalog; story IDs/flags intentionally not imported,4122,4122,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_028,TRAINER_KEY_KANTO_ROUTE_028,4123,KANTO_DUNGEON_ROCKET_HIDEOUT_B3_F,"source_object=0@(19,9,3)",ALLOCATOR::TRAINER_RECORD::TRAINER_KEY_KANTO_ROUTE_028,ALLOCATOR::PARTY::PARTY_KANTO_ROUTE_028,ITEM_CUSTOM_MOVES,16,FLAG_KANTO_ROUTE_028_DEFEATED,NONE,src/serialize_kanto_population.py,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,candidate coordinates from imported FireRed map object catalog; story IDs/flags intentionally not imported,4123,4123,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_029,TRAINER_KEY_KANTO_ROUTE_029,4124,KANTO_DUNGEON_ROCKET_HIDEOUT_B3_F,"source_object=1@(2,20,3)",ALLOCATOR::TRAINER_RECORD::TRAINER_KEY_KANTO_ROUTE_029,ALLOCATOR::PARTY::PARTY_KANTO_ROUTE_029,ITEM_CUSTOM_MOVES,16,FLAG_KANTO_ROUTE_029_DEFEATED,NONE,src/serialize_kanto_population.py,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,candidate coordinates from imported FireRed map object catalog; story IDs/flags intentionally not imported,4124,4124,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_030,TRAINER_KEY_KANTO_ROUTE_030,4125,KANTO_DUNGEON_ROCKET_HIDEOUT_B4_F,"source_object=2@(4,2,3)",ALLOCATOR::TRAINER_RECORD::TRAINER_KEY_KANTO_ROUTE_030,ALLOCATOR::PARTY::PARTY_KANTO_ROUTE_030,ITEM_CUSTOM_MOVES,16,FLAG_KANTO_ROUTE_030_DEFEATED,NONE,src/serialize_kanto_population.py,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,candidate coordinates from imported FireRed map object catalog; story IDs/flags intentionally not imported,4125,4125,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_031,TRAINER_KEY_KANTO_ROUTE_031,4126,KANTO_DUNGEON_ROCKET_HIDEOUT_B4_F,"source_object=4@(19,14,3)",ALLOCATOR::TRAINER_RECORD::TRAINER_KEY_KANTO_ROUTE_031,ALLOCATOR::PARTY::PARTY_KANTO_ROUTE_031,ITEM_CUSTOM_MOVES,16,FLAG_KANTO_ROUTE_031_DEFEATED,NONE,src/serialize_kanto_population.py,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,candidate coordinates from imported FireRed map object catalog; story IDs/flags intentionally not imported,4126,4126,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_032,TRAINER_KEY_KANTO_ROUTE_032,4127,KANTO_DUNGEON_ROCK_TUNNEL_1_F,"source_object=2@(45,24,3)",ALLOCATOR::TRAINER_RECORD::TRAINER_KEY_KANTO_ROUTE_032,ALLOCATOR::PARTY::PARTY_KANTO_ROUTE_032,ITEM_CUSTOM_MOVES,16,FLAG_KANTO_ROUTE_032_DEFEATED,NONE,src/serialize_kanto_population.py,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,candidate coordinates from imported FireRed map object catalog; story IDs/flags intentionally not imported,4127,4127,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_033,TRAINER_KEY_KANTO_ROUTE_033,4128,KANTO_DUNGEON_ROCK_TUNNEL_1_F,"source_object=3@(20,17,3)",ALLOCATOR::TRAINER_RECORD::TRAINER_KEY_KANTO_ROUTE_033,ALLOCATOR::PARTY::PARTY_KANTO_ROUTE_033,ITEM_CUSTOM_MOVES,16,FLAG_KANTO_ROUTE_033_DEFEATED,NONE,src/serialize_kanto_population.py,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,candidate coordinates from imported FireRed map object catalog; story IDs/flags intentionally not imported,4128,4128,RETAIN_KANTO_ALLOCATED_ID
