party_key,slot,species_key,form_key,level,held_item_key,move1_key,move2_key,move3_key,move4_key,iv_floor,ability_key,nature_key,hp_ev,atk_ev,def_ev,spa_ev,spd_ev,spe_ev,tactical_role,lead_or_ace,field_runtime_status,legality_evidence,phase_fairness_evidence,notes
PARTY_TOHOKU_REF_0040,2,SPECIES_KEY_FIDOUGH,NONE,7,ITEM_KEY_NONE,MOVE_KEY_TACKLE,MOVE_KEY_GROWL,MOVE_KEY_LICK,MOVE_KEY_NONE,8,ABILITY_KEY_OWNTEMPO,NATURE_IMPISH,0,0,0,0,0,0,耐久入門,CORE,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,resolved source loadout V4::TPL_S1_LASS::1; keys validated against supplied manifests,source level 5; target 7; bounded phase filter; TOHOKU_PROLOGUE_PRE_GYM1,ability/nature are catalog-only under current trainer ABI
PARTY_TOHOKU_REF_0040,3,SPECIES_KEY_LECHONK,NONE,9,ITEM_KEY_NONE,MOVE_KEY_TACKLE,MOVE_KEY_TAILWHIP,MOVE_KEY_COVET,MOVE_KEY_NONE,8,ABILITY_KEY_AROMAVEIL,NATURE_ADAMANT,0,0,0,0,0,0,物理入門,ACE,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,resolved source loadout V4::TPL_S1_YOUNGSTER::1; keys validated against supplied manifests,source level 5; target 7; bounded phase filter; TOHOKU_PROLOGUE_PRE_GYM1,ability/nature are catalog-only under current trainer ABI
PARTY_TOHOKU_REF_0155,1,SPECIES_KEY_PAWMI,NONE,4,ITEM_KEY_VEGA_139,MOVE_KEY_THUNDERSHOCK,MOVE_KEY_SCRATCH,MOVE_KEY_TAILWHIP,MOVE_KEY_NONE,9,ABILITY_KEY_STATIC,NATURE_JOLLY,0,0,0,0,0,0,麻痺入門,LEAD,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,resolved source loadout V4::TPL_S1_LASS::2; keys validated against supplied manifests,source level 6; target 6; bounded phase filter; TOHOKU_PROLOGUE_PRE_GYM1,ability/nature are catalog-only under current trainer ABI
PARTY_TOHOKU_REF_0155,2,SPECIES_KEY_FIDOUGH,NONE,6,ITEM_KEY_NONE,MOVE_KEY_TACKLE,MOVE_KEY_GROWL,MOVE_KEY_LICK,MOVE_KEY_NONE,8,ABILITY_KEY_OWNTEMPO,NATURE_IMPISH,0,0,0,0,0,0,耐久入門,CORE,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,resolved source loadout V4::TPL_S1_LASS::1; keys validated against supplied manifests,source level 5; target 6; bounded phase filter; TOHOKU_PROLOGUE_PRE_GYM1,ability/nature are catalog-only under current trainer ABI
PARTY_TOHOKU_REF_0155,3,SPECIES_KEY_PINECO,NONE,8,ITEM_KEY_VEGA_139,MOVE_KEY_SPIKES,MOVE_KEY_SIGNALBEAM,MOVE_KEY_PROTECT,MOVE_KEY_SELFDESTRUCT,12,ABILITY_KEY_STURDY,NATURE_RELAXED,0,0,0,0,0,0,設置技の紹介,ACE,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,resolved source loadout V4::G1_TRAINER_B::2; keys validated against supplied manifests,source level 11; target 6; bounded phase filter; TOHOKU_PROLOGUE_PRE_GYM1,ability/nature are catalog-only under current trainer ABI
PARTY_TOHOKU_REF_0156,1,SPECIES_KEY_PAWMI,NONE,4,ITEM_KEY_VEGA_139,MOVE_KEY_THUNDERSHOCK,MOVE_KEY_SCRATCH,MOVE_KEY_TAILWHIP,MOVE_KEY_NONE,9,ABILITY_KEY_STATIC,NATURE_JOLLY,0,0,0,0,0,0,麻痺入門,LEAD,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,resolved source loadout V4::TPL_S1_LASS::2; keys validated against supplied manifests,source level 6; target 6; bounded phase filter; TOHOKU_PROLOGUE_PRE_GYM1,ability/nature are catalog-only under current trainer ABI
PARTY_TOHOKU_REF_0156,2,SPECIES_KEY_PINECO,NONE,6,ITEM_KEY_VEGA_139,MOVE_KEY_SPIKES,MOVE_KEY_SIGNALBEAM,MOVE_KEY_PROTECT,MOVE_KEY_SELFDESTRUCT,12,ABILITY_KEY_STURDY,NATURE_RELAXED,0,0,0,0,0,0,設置技の紹介,CORE,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,resolved source loadout V4::G1_TRAINER_B::2; keys validated against supplied manifests,source level 11; target 6; bounded phase filter; TOHOKU_PROLOGUE_PRE_GYM1,ability/nature are catalog-only under current trainer ABI
PARTY_TOHOKU_REF_0156,3,SPECIES_KEY_FIDOUGH,NONE,8,ITEM_KEY_NONE,MOVE_KEY_TACKLE,MOVE_KEY_GROWL,MOVE_KEY_LICK,MOVE_KEY_NONE,8,ABILITY_KEY_OWNTEMPO,NATURE_IMPISH,0,0,0,0,0,0,耐久入門,ACE,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,resolved source loadout V4::TPL_S1_LASS::1; keys validated against supplied manifests,source level 5; target 6; bounded phase filter; TOHOKU_PROLOGUE_PRE_GYM1,ability/nature are catalog-only under current trainer ABI
PARTY_TOHOKU_REF_0184,1,SPECIES_KEY_CATERPIE,NONE,5,ITEM_KEY_NONE,MOVE_KEY_TACKLE,MOVE_KEY_STRINGSHOT,MOVE_KEY_BUGBITE,MOVE_KEY_NONE,8,ABILITY_KEY_SHIELDDUST,NATURE_HARDY,0,0,0,0,0,0,速度低下,LEAD,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,resolved source loadout V4::TPL_S1_BUG::1; keys validated against supplied manifests,source level 5; target 7; bounded phase filter; TOHOKU_PROLOGUE_PRE_GYM1,ability/nature are catalog-only under current trainer ABI
PARTY_TOHOKU_REF_0184,2,SPECIES_KEY_NYMBLE,NONE,7,ITEM_KEY_VEGA_139,MOVE_KEY_BUGBITE,MOVE_KEY_DOUBLEKICK,MOVE_KEY_LEER,MOVE_KEY_FEINT,10,ABILITY_KEY_SWARM,NATURE_JOLLY,0,0,0,0,0,0,切り札,CORE,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,resolved source loadout V4::TPL_S1_BUG::3; keys validated against supplied manifests,source level 7; target 7; bounded phase filter; TOHOKU_PROLOGUE_PRE_GYM1,ability/nature are catalog-only under current trainer ABI
PARTY_TOHOKU_REF_0184,3,SPECIES_KEY_TAROUNTULA,NONE,9,ITEM_KEY_NONE,MOVE_KEY_STRUGGLEBUG,MOVE_KEY_STRINGSHOT,MOVE_KEY_PROTECT,MOVE_KEY_NONE,8,ABILITY_KEY_INSOMNIA,NATURE_IMPISH,0,0,0,0,0,0,特殊低下,ACE,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,resolved source loadout V4::TPL_S1_BUG::2; keys validated against supplied manifests,source level 5; target 7; bounded phase filter; TOHOKU_PROLOGUE_PRE_GYM1,ability/nature are catalog-only under current trainer ABI
PARTY_TOHOKU_REF_0185,1,SPECIES_KEY_CATERPIE,NONE,5,ITEM_KEY_NONE,MOVE_KEY_TACKLE,MOVE_KEY_STRINGSHOT,MOVE_KEY_BUGBITE,MOVE_KEY_NONE,8,ABILITY_KEY_SHIELDDUST,NATURE_HARDY,0,0,0,0,0,0,速度低下,LEAD,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,resolved source loadout V4::TPL_S1_BUG::1; keys validated against supplied manifests,source level 5; target 7; bounded phase filter; TOHOKU_PROLOGUE_PRE_GYM1,ability/nature are catalog-only under current trainer ABI
PARTY_TOHOKU_REF_0185,2,SPECIES_KEY_NYMBLE,NONE,7,ITEM_KEY_VEGA_139,MOVE_KEY_BUGBITE,MOVE_KEY_DOUBLEKICK,MOVE_KEY_LEER,MOVE_KEY_FEINT,10,ABILITY_KEY_SWARM,NATURE_JOLLY,0,0,0,0,0,0,切り札,CORE,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,resolved source loadout V4::TPL_S1_BUG::3; keys validated against supplied manifests,source level 7; target 7; bounded phase filter; TOHOKU_PROLOGUE_PRE_GYM1,ability/nature are catalog-only under current trainer ABI
PARTY_TOHOKU_REF_0185,3,SPECIES_KEY_SCATTERBUG,NONE,9,ITEM_KEY_NONE,MOVE_KEY_TACKLE,MOVE_KEY_STRINGSHOT,MOVE_KEY_STRUGGLEBUG,MOVE_KEY_STUNSPORE,10,ABILITY_KEY_COMPOUNDEYES,NATURE_BOLD,0,0,0,0,0,0,状態異常の基本,ACE,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,resolved source loadout V4::G1_TRAINER_A::1; keys validated against supplied manifests,source level 10; target 7; bounded phase filter; TOHOKU_PROLOGUE_PRE_GYM1,ability/nature are catalog-only under current trainer ABI
PARTY_TOHOKU_REF_0440,1,SPECIES_KEY_VEGA_007,NONE,5,ITEM_KEY_NONE,MOVE_KEY_POUND,MOVE_KEY_GROWL,MOVE_KEY_NONE,MOVE_KEY_NONE,8,ABILITY_KEY_TORRENT,NATURE_HARDY,0,0,0,0,0,0,御三家の基本対面,LEAD,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,existing normalized V4 row RIVAL01_PLAYER_FAMER:1,identity-preserving V4 boss/major battle; reviewed separately in balance report,gimmick/ability/nature/EV are not required for this party to function
PARTY_TOHOKU_REF_0441,1,SPECIES_KEY_VEGA_001,NONE,5,ITEM_KEY_NONE,MOVE_KEY_SCRATCH,MOVE_KEY_TAILWHIP,MOVE_KEY_NONE,MOVE_KEY_NONE,8,ABILITY_KEY_OVERGROW,NATURE_HARDY,0,0,0,0,0,0,御三家の基本対面,LEAD,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,existing normalized V4 row RIVAL01_PLAYER_ACTASHI:1,identity-preserving V4 boss/major battle; reviewed separately in balance report,gimmick/ability/nature/EV are not required for this party to function
PARTY_TOHOKU_REF_0442,1,SPECIES_KEY_VEGA_004,NONE,5,ITEM_KEY_NONE,MOVE_KEY_TACKLE,MOVE_KEY_LEER,MOVE_KEY_NONE,MOVE_KEY_NONE,8,ABILITY_KEY_BLAZE,NATURE_HARDY,0,0,0,0,0,0,御三家の基本対面,LEAD,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,existing normalized V4 row RIVAL01_PLAYER_LEEPUN:1,identity-preserving V4 boss/major battle; reviewed separately in balance report,gimmick/ability/nature/EV are not required for this party to function
PARTY_TOHOKU_REF_1004,1,SPECIES_KEY_TAROUNTULA,NONE,3,ITEM_KEY_NONE,MOVE_KEY_STRUGGLEBUG,MOVE_KEY_STRINGSHOT,MOVE_KEY_PROTECT,MOVE_KEY_NONE,8,ABILITY_KEY_INSOMNIA,NATURE_IMPISH,0,0,0,0,0,0,特殊低下,LEAD,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,resolved source loadout V4::TPL_S1_BUG::2; keys validated against supplied manifests,source level 5; target 5; bounded phase filter; TOHOKU_PROLOGUE_PRE_GYM1,ability/nature are catalog-only under current trainer ABI
PARTY_TOHOKU_REF_1004,2,SPECIES_KEY_CATERPIE,NONE,5,ITEM_KEY_NONE,MOVE_KEY_TACKLE,MOVE_KEY_STRINGSHOT,MOVE_KEY_BUGBITE,MOVE_KEY_NONE,8,ABILITY_KEY_SHIELDDUST,NATURE_HARDY,0,0,0,0,0,0,速度低下,CORE,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,resolved source loadout V4::TPL_S1_BUG::1; keys validated against supplied manifests,source level 5; target 5; bounded phase filter; TOHOKU_PROLOGUE_PRE_GYM1,ability/nature are catalog-only under current trainer ABI
PARTY_TOHOKU_REF_1004,3,SPECIES_KEY_LECHONK,NONE,5,ITEM_KEY_NONE,MOVE_KEY_TACKLE,MOVE_KEY_TAILWHIP,MOVE_KEY_COVET,MOVE_KEY_NONE,8,ABILITY_KEY_AROMAVEIL,NATURE_ADAMANT,0,0,0,0,0,0,物理入門,CORE,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,resolved source loadout V4::TPL_S1_YOUNGSTER::1; keys validated against supplied manifests,source level 5; target 5; bounded phase filter; TOHOKU_PROLOGUE_PRE_GYM1,ability/nature are catalog-only under current trainer ABI
PARTY_TOHOKU_REF_1004,4,SPECIES_KEY_VEGA_001,NONE,7,ITEM_KEY_NONE,MOVE_KEY_SCRATCH,MOVE_KEY_TAILWHIP,MOVE_KEY_NONE,MOVE_KEY_NONE,8,ABILITY_KEY_OVERGROW,NATURE_HARDY,0,0,0,0,0,0,御三家の基本対面,ACE,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,resolved source loadout V4::RIVAL01_PLAYER_ACTASHI::1; keys validated against supplied manifests,source level 5; target 5; bounded phase filter; TOHOKU_PROLOGUE_PRE_GYM1,ability/nature are catalog-only under current trainer ABI
PARTY_TOHOKU_REF_1005,1,SPECIES_KEY_TAROUNTULA,NONE,3,ITEM_KEY_NONE,MOVE_KEY_STRUGGLEBUG,MOVE_KEY_STRINGSHOT,MOVE_KEY_PROTECT,MOVE_KEY_NONE,8,ABILITY_KEY_INSOMNIA,NATURE_IMPISH,0,0,0,0,0,0,特殊低下,LEAD,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,resolved source loadout V4::TPL_S1_BUG::2; keys validated against supplied manifests,source level 5; target 5; bounded phase filter; TOHOKU_PROLOGUE_PRE_GYM1,ability/nature are catalog-only under current trainer ABI
PARTY_TOHOKU_REF_1005,2,SPECIES_KEY_VEGA_004,NONE,5,ITEM_KEY_NONE,MOVE_KEY_TACKLE,MOVE_KEY_LEER,MOVE_KEY_NONE,MOVE_KEY_NONE,8,ABILITY_KEY_BLAZE,NATURE_HARDY,0,0,0,0,0,0,御三家の基本対面,CORE,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,resolved source loadout V4::RIVAL01_PLAYER_LEEPUN::1; keys validated against supplied manifests,source level 5; target 5; bounded phase filter; TOHOKU_PROLOGUE_PRE_GYM1,ability/nature are catalog-only under current trainer ABI
PARTY_TOHOKU_REF_1005,3,SPECIES_KEY_VEGA_007,NONE,5,ITEM_KEY_NONE,MOVE_KEY_POUND,MOVE_KEY_GROWL,MOVE_KEY_NONE,MOVE_KEY_NONE,8,ABILITY_KEY_TORRENT,NATURE_HARDY,0,0,0,0,0,0,御三家の基本対面,CORE,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,resolved source loadout V4::RIVAL01_PLAYER_FAMER::1; keys validated against supplied manifests,source level 5; target 5; bounded phase filter; TOHOKU_PROLOGUE_PRE_GYM1,ability/nature are catalog-only under current trainer ABI
PARTY_TOHOKU_REF_1005,4,SPECIES_KEY_CATERPIE,NONE,7,ITEM_KEY_NONE,MOVE_KEY_TACKLE,MOVE_KEY_STRINGSHOT,MOVE_KEY_BUGBITE,MOVE_KEY_NONE,8,ABILITY_KEY_SHIELDDUST,NATURE_HARDY,0,0,0,0,0,0,速度低下,ACE,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,resolved source loadout V4::TPL_S1_BUG::1; keys validated against supplied manifests,source level 5; target 5; bounded phase filter; TOHOKU_PROLOGUE_PRE_GYM1,ability/nature are catalog-only under current trainer ABI
PARTY_TOHOKU_REF_1076,1,SPECIES_KEY_PIDGEY,NONE,4,ITEM_KEY_NONE,MOVE_KEY_TACKLE,MOVE_KEY_GUST,MOVE_KEY_SANDATTACK,MOVE_KEY_NONE,8,ABILITY_KEY_KEENEYE,NATURE_JOLLY,0,0,0,0,0,0,タイプ一致入門,LEAD,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,resolved source loadout V4::TPL_S1_YOUNGSTER::2; keys validated against supplied manifests,source level 6; target 6; bounded phase filter; TOHOKU_PROLOGUE_PRE_GYM1,ability/nature are catalog-only under current trainer ABI
PARTY_TOHOKU_REF_1076,2,SPECIES_KEY_LECHONK,NONE,6,ITEM_KEY_NONE,MOVE_KEY_TACKLE,MOVE_KEY_TAILWHIP,MOVE_KEY_COVET,MOVE_KEY_NONE,8,ABILITY_KEY_AROMAVEIL,NATURE_ADAMANT,0,0,0,0,0,0,物理入門,CORE,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,resolved source loadout V4::TPL_S1_YOUNGSTER::1; keys validated against supplied manifests,source level 5; target 6; bounded phase filter; TOHOKU_PROLOGUE_PRE_GYM1,ability/nature are catalog-only under current trainer ABI
PARTY_TOHOKU_REF_1076,3,SPECIES_KEY_VEGA_001,NONE,8,ITEM_KEY_NONE,MOVE_KEY_SCRATCH,MOVE_KEY_TAILWHIP,MOVE_KEY_NONE,MOVE_KEY_NONE,8,ABILITY_KEY_OVERGROW,NATURE_HARDY,0,0,0,0,0,0,御三家の基本対面,ACE,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,resolved source loadout V4::RIVAL01_PLAYER_ACTASHI::1; keys validated against supplied manifests,source level 5; target 6; bounded phase filter; TOHOKU_PROLOGUE_PRE_GYM1,ability/nature are catalog-only under current trainer ABI
PARTY_TOHOKU_REF_1077,1,SPECIES_KEY_PIDGEY,NONE,4,ITEM_KEY_NONE,MOVE_KEY_TACKLE,MOVE_KEY_GUST,MOVE_KEY_SANDATTACK,MOVE_KEY_NONE,8,ABILITY_KEY_KEENEYE,NATURE_JOLLY,0,0,0,0,0,0,タイプ一致入門,LEAD,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,resolved source loadout V4::TPL_S1_YOUNGSTER::2; keys validated against supplied manifests,source level 6; target 6; bounded phase filter; TOHOKU_PROLOGUE_PRE_GYM1,ability/nature are catalog-only under current trainer ABI
PARTY_TOHOKU_REF_1077,2,SPECIES_KEY_LECHONK,NONE,6,ITEM_KEY_NONE,MOVE_KEY_TACKLE,MOVE_KEY_TAILWHIP,MOVE_KEY_COVET,MOVE_KEY_NONE,8,ABILITY_KEY_AROMAVEIL,NATURE_ADAMANT,0,0,0,0,0,0,物理入門,CORE,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,resolved source loadout V4::TPL_S1_YOUNGSTER::1; keys validated against supplied manifests,source level 5; target 6; bounded phase filter; TOHOKU_PROLOGUE_PRE_GYM1,ability/nature are catalog-only under current trainer ABI
PARTY_TOHOKU_REF_1077,3,SPECIES_KEY_VEGA_004,NONE,8,ITEM_KEY_NONE,MOVE_KEY_TACKLE,MOVE_KEY_LEER,MOVE_KEY_NONE,MOVE_KEY_NONE,8,ABILITY_KEY_BLAZE,NATURE_HARDY,0,0,0,0,0,0,御三家の基本対面,ACE,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,resolved source loadout V4::RIVAL01_PLAYER_LEEPUN::1; keys validated against supplied manifests,source level 5; target 6; bounded phase filter; TOHOKU_PROLOGUE_PRE_GYM1,ability/nature are catalog-only under current trainer ABI
PARTY_TOHOKU_REF_1082,1,SPECIES_KEY_LECHONK,NONE,3,ITEM_KEY_NONE,MOVE_KEY_TACKLE,MOVE_KEY_TAILWHIP,MOVE_KEY_COVET,MOVE_KEY_NONE,8,ABILITY_KEY_AROMAVEIL,NATURE_ADAMANT,0,0,0,0,0,0,物理入門,LEAD,species|form|level|held_item|moves|iv_floor=LIVE_CURRENT_ABI;ability|nature|ev_spread=CATALOG_ONLY,resolved source loadout V4::TPL_S1_YOUNGSTER::1; keys validated against supplied manifests,source level 5; target 5; bounded phase filter; TOHOKU_PROLOGUE_PRE_GYM1,ability/nature are catalog-only under current trainer ABI
